Generation,Transportation,Workload,Delay,Unrecycled
25,325.22,72.44,324.56,132
25,347.58,80.78,492.82,106
25,437.37,126.25,799.91,56
25,402.86,123.08,470.76,64
25,352.26,13.4,47.45,127
25,520.53,126.65,233,98
25,363.44,90,361.04,90
25,340.47,5.8,553.92,85
25,376.84,92.68,582.44,64
25,354.47,85.76,386.43,90
25,385.8,90.1,496.94,64
25,358.41,73.66,383.36,104
25,358.38,87.17,215.84,113
25,365.22,89.85,409.96,85
25,369.64,102.31,242.83,90
25,325.22,72.44,324.56,132
26,394.66,104.2,347.85,85
26,326.85,46.31,199.78,132
26,445.83,97.75,206.14,108
26,519.97,121.59,335.45,75
26,328.63,45.32,248.71,127
26,326.85,46.31,199.78,132
26,338.69,4.54,474.26,90
26,365.22,89.85,409.96,85
26,437.37,126.25,799.91,56
26,437.37,126.25,799.91,56
26,378.05,93.15,664.45,59
26,372.07,87.44,137.67,132
26,359.77,86.93,334.43,109
26,442.53,76.23,354.07,101
26,360.15,71.5,215.84,106
26,358.03,90.59,346.68,90
26,394.66,104.2,347.85,85
26,328.63,45.32,248.71,127
26,394.66,104.2,347.85,85
26,363.44,90,361.04,90
26,394.66,104.2,347.85,85
26,363.44,90,361.04,90
26,363.44,90,361.04,90
26,369.64,102.31,242.83,90
26,396.94,99.61,359.15,85
26,311.21,14,466.05,127
26,433.17,90.58,337.21,85
26,347.65,62.54,423.48,90
26,550.42,116.1,303.98,61
26,394.66,104.2,347.85,85
26,367.5,60.87,421.26,85
26,377.07,87.79,378.22,85
26,367.5,60.87,421.26,85
26,363.44,90,361.04,90
26,340.47,5.8,553.92,85
26,520.53,126.65,233,98
26,407.68,105.68,236.8,85
27,372.07,87.44,137.67,132
27,369.64,102.31,242.83,90
27,359.77,86.93,334.43,109
27,478.03,156.15,460.29,82
27,361.58,87.25,160.42,132
27,359.77,86.93,334.43,109
27,359.77,86.93,334.43,109
27,369.64,102.31,242.83,90
27,326.85,46.31,199.78,132
27,363.44,90,361.04,90
27,412.31,70.63,415.4,92
27,424.73,117.69,794.63,56
27,442.53,76.23,354.07,101
27,328.63,45.32,248.71,127
27,387.02,90.22,556.52,59
27,328.44,161.53,1264.5,109
27,387.35,96.95,335.69,83
27,378.24,89.74,298.92,85
27,368.41,84.51,137.67,151
27,495.2,112.83,535.24,75
27,407.61,72.01,322.98,106
27,326.85,46.31,199.78,132
27,416.63,95.42,238.04,85
27,359.77,86.93,334.43,109
27,347.65,62.54,423.48,90
27,337.4,135.75,870.33,109
27,365.22,89.85,409.96,85
27,365.97,99.68,216.21,109
27,361.56,86.8,383.35,104
27,372.07,87.44,137.67,132
27,442.53,76.23,354.07,101
28,395.02,82.61,203.46,85
28,424.73,117.69,794.63,56
28,387.02,90.22,556.52,59
28,424.73,117.69,794.63,56
28,368.41,84.51,137.67,151
28,387.2,109.02,291.75,85
28,360.67,56.25,242.83,90
28,321.57,156.67,1436.58,104
28,424.73,117.69,794.63,56
28,378.24,89.74,298.92,85
28,326.85,46.31,199.78,132
28,424.73,117.69,794.63,56
28,361.58,87.25,160.42,132
28,368.41,84.51,137.67,151
28,368.41,84.51,137.67,151
28,383.35,87.42,529.91,78
28,376.98,80.93,160.42,127
28,359.77,86.93,334.43,109
28,378.24,89.74,298.92,85
28,359.77,86.93,334.43,109
28,355.68,180.79,1947.13,59
28,361.58,87.25,160.42,132
28,387.35,91.31,98.31,151
28,377.56,80.72,160.42,106
28,344.41,73.11,248.71,127
28,360.67,56.25,242.83,90
28,473.37,115.92,360.05,59
28,326.85,46.31,199.78,132
29,378.24,89.74,298.92,85
29,378.28,93.24,777.01,56
29,431.08,85.97,625.96,56
29,368.41,84.51,137.67,151
29,387.02,90.22,556.52,59
29,368.41,84.51,137.67,151
29,376.98,80.93,160.42,127
29,378.24,89.74,298.92,85
29,350.74,149.3,690.97,109
29,432.82,91.98,291.85,56
29,378.63,50.19,242.83,85
29,359.77,86.93,334.43,109
29,376.98,80.93,160.42,127
29,387.25,89.93,193.76,104
29,321.57,156.67,1436.58,104
29,357.91,84.18,160.42,151
29,365.22,89.85,409.96,85
29,378.24,89.74,298.92,85
29,361.58,87.25,160.42,132
29,361.58,87.25,160.42,132
29,361.58,87.25,160.42,132
29,361.58,87.25,160.42,132
29,360.67,56.25,242.83,90
29,360.67,56.25,242.83,90
29,395.4,99.45,203.46,90
29,360.67,56.25,242.83,90
29,378.24,89.74,298.92,85
29,342.63,73.16,199.78,132
29,378.24,89.74,298.92,85
29,344.41,73.11,248.71,127
29,395.4,99.45,203.46,90
30,376.46,89.68,242.83,90
30,376.98,80.93,160.42,127
30,311.61,115.2,674.54,132
30,368.41,84.51,137.67,151
30,387.25,89.93,193.76,104
30,399.93,107.29,430.59,72
30,376.98,80.93,160.42,127
30,361.58,87.25,160.42,132
30,342.63,73.16,199.78,132
30,368.41,84.51,137.67,151
30,368.41,84.51,137.67,151
30,350.74,149.3,690.97,109
30,350.74,149.3,690.97,109
30,321.57,156.67,1436.58,104
30,383.28,85.84,358.82,85
30,346.04,69.5,397.23,151
30,338.97,70.16,199.78,151
30,350.74,149.3,690.97,109
30,350.74,149.3,690.97,109
30,378.24,89.74,298.92,85
30,368.41,84.51,137.67,151
30,366.85,85.73,531.88,109
30,338.97,70.16,199.78,151
30,361.58,87.25,160.42,132
30,338.97,70.16,199.78,151
30,342.63,73.16,199.78,132
30,373.31,77.75,160.42,146
30,378.24,89.74,298.92,85
30,368.41,84.51,137.67,151
30,376.98,80.93,160.42,127
30,376.46,89.68,242.83,90
30,372.07,87.44,137.67,132
30,357.91,84.18,160.42,151
30,321.57,156.67,1436.58,104
30,361.58,87.25,160.42,132
30,410.81,95.03,203.46,85
30,342.63,73.16,199.78,132
30,361.58,87.25,160.42,132
30,368.41,84.51,137.67,151
30,368.79,84.46,255.88,128
31,354.47,85.76,386.43,90
31,355.87,151.23,1208.21,85
31,313.39,116.65,901.51,127
31,383.28,85.84,358.82,85
31,372.07,87.44,137.67,132
31,307.95,112.22,674.54,151
31,378.24,89.74,298.92,85
31,340.75,70.13,248.71,146
31,376.98,80.93,160.42,127
31,378.24,89.74,298.92,85
31,399.93,107.29,430.59,72
31,399.93,107.29,430.59,72
31,344.41,73.11,248.71,127
31,395.4,99.45,203.46,90
31,338.97,70.16,199.78,151
31,381.62,89.36,203.46,108
31,358.7,73.87,211.96,104
31,383.28,85.84,358.82,85
31,378.24,89.74,298.92,85
31,375.64,89.02,207.62,90
31,363.89,39.73,235.81,109
31,355.87,151.23,1208.21,85
31,341.81,72.49,164.58,132
31,311.61,115.2,674.54,132
31,383.28,85.84,358.82,85
31,361.58,87.25,160.42,132
31,373.85,87.63,186.59,127
31,341.81,72.49,164.58,132
31,344.41,73.11,248.71,127
31,361.58,87.25,160.42,132
31,387.25,89.93,193.76,104
32,388.58,116.12,203.46,90
32,338.97,70.16,199.78,151
32,375.64,89.02,207.62,90
32,365.22,89.85,409.96,85
32,342.63,73.16,199.78,132
32,381.62,89.36,203.46,108
32,377.42,89.09,263.71,85
32,362.24,89.42,207.62,113
32,344.79,73,366.92,104
32,338.97,70.16,199.78,151
32,338.97,70.16,199.78,151
32,338.97,70.16,199.78,151
32,338.97,70.16,199.78,151
32,399.93,107.29,430.59,72
32,414.86,116.09,180.71,90
32,395.02,82.61,203.46,85
32,399.93,107.29,430.59,72
32,375.64,89.02,207.62,90
32,343.59,72.44,213.5,127
32,399.93,107.29,430.59,72
32,342.63,73.16,199.78,132
32,338.97,70.16,199.78,151
32,322.16,42.6,137.67,161
32,339.34,70.05,318,128
32,375.64,89.02,207.62,90
32,354.47,85.76,386.43,90
33,395.02,82.61,203.46,85
33,382.76,93.36,378.22,72
33,375.64,89.02,207.62,90
33,381.62,89.36,203.46,108
33,377.42,89.09,263.71,85
33,375.64,89.02,207.62,90
33,388,87.31,286.47,85
33,355.65,81.69,197.57,127
33,375.64,89.02,207.62,90
33,375.64,89.02,207.62,90
33,375.64,89.02,207.62,90
33,377.42,89.09,263.71,85
33,348.62,60.95,437.2,85
33,375.64,89.02,207.62,90
33,363.44,90,361.04,90
33,356.99,73.14,220.67,104
33,343.01,73.05,318,109
33,340.75,70.13,248.71,146
33,342.63,73.16,199.78,132
33,343.97,72.33,331.71,104
33,360.76,86.56,125.22,132
33,378.02,88.97,391.19,85
33,375.64,89.02,207.62,90
33,377.42,89.09,263.71,85
33,364.4,89.17,374.76,85
33,338.15,69.49,164.58,151
33,339.68,68.19,180.63,151
34,355.21,72.94,164.58,109
34,377.42,89.09,263.71,85
34,377.42,89.09,263.71,85
34,346.83,61.88,388.28,90
34,415.33,99.03,282.77,72
34,364.4,89.17,374.76,85
34,356.99,73.14,220.67,104
34,382.76,93.36,378.22,72
34,382.76,93.36,378.22,72
34,377.42,89.09,263.71,85
34,356.99,73.14,220.67,104
34,356.99,73.14,220.67,104
34,356.99,73.14,220.67,104
34,394.58,98.73,168.26,90
34,382.76,93.36,378.22,72
34,382.76,93.36,378.22,72
34,356.99,73.14,220.67,104
34,377.42,89.09,263.71,85
34,348.62,60.95,437.2,85
34,348.62,60.95,437.2,85
34,364.4,89.17,374.76,85
34,359.85,55.58,207.62,90
34,356.99,73.14,220.67,104
34,343.97,72.33,331.71,104
34,364.4,89.17,374.76,85
34,356.99,73.14,220.67,104
34,356.99,73.14,220.67,104
34,348.62,60.95,437.2,85
34,348.62,60.95,437.2,85
34,343.01,73.05,318,109
34,377.42,89.09,263.71,85
34,382.76,93.36,378.22,72
34,348.62,60.95,437.2,85
34,356.99,73.14,220.67,104
34,356.99,73.14,220.67,104
34,364.4,89.17,374.76,85
34,377.42,89.09,263.71,85
34,328.19,44.57,394.16,104
34,377.42,89.09,263.71,85
34,348.62,60.95,437.2,85
34,343.97,72.33,331.71,104
35,382.76,93.36,378.22,72
35,346.83,61.88,388.28,90
35,382.76,93.36,378.22,72
35,346.83,61.88,388.28,90
35,377.42,89.09,263.71,85
35,346.83,61.88,388.28,90
35,348.62,60.95,437.2,85
35,346.83,61.88,388.28,90
35,362.33,77.24,335.18,91
35,375.64,89.02,207.62,90
35,343.97,72.33,331.71,104
35,377.42,89.09,263.71,85
35,405.15,82.55,266.93,85
35,374.15,80.94,125.22,109
35,346.83,61.88,388.28,90
35,378.8,89.82,168.26,90
35,410.49,86.72,381.44,72
35,346.83,61.88,388.28,90
35,356.99,73.14,220.67,104
35,377.42,89.09,263.71,85
35,362.33,77.24,335.18,91
35,356.99,73.14,220.67,104
35,377.42,89.09,263.71,85
35,328.19,44.57,394.16,104
35,375.64,89.02,207.62,90
35,352.17,70.69,243.43,109
35,384.64,74.97,374.22,85
35,382.76,93.36,378.22,72
35,356.99,73.14,220.67,104
35,362.33,77.24,335.18,91
35,375.64,89.02,207.62,90
35,428.44,97.39,338.18,72
35,362.33,77.24,335.18,91
35,356.99,73.14,220.67,104
35,356.99,73.14,220.67,104
35,374.15,80.94,125.22,109
35,375.64,89.02,207.62,90
35,382.76,93.36,378.22,72
35,356.99,73.14,220.67,104
35,403.66,81.3,184.53,104
35,375.64,89.02,207.62,90
35,346.83,61.88,388.28,90
35,375.64,89.02,207.62,90
35,353.96,65.26,551.71,72
36,346.83,61.88,388.28,90
36,348.62,60.95,437.2,85
36,331.57,99.62,286.47,109
36,362.79,47.11,345.24,87
36,346.83,61.88,388.28,90
36,343.97,72.33,331.71,104
36,359.85,55.58,207.62,90
36,343.97,72.33,331.71,104
36,353.96,65.26,551.71,72
36,356.99,73.14,220.67,104
36,382.76,93.36,378.22,72
36,326.4,45.57,345.24,109
36,346.83,61.88,388.28,90
36,346.83,61.88,388.28,90
36,343.97,72.33,331.71,104
36,343.97,72.33,331.71,104
36,409.99,94.3,168.26,85
36,374.15,80.94,125.22,109
36,346.83,61.88,388.28,90
36,382.76,93.36,378.22,72
36,346.83,61.88,388.28,90
36,346.83,61.88,388.28,90
36,346.83,61.88,388.28,90
36,328.19,44.57,394.16,104
36,326.4,45.57,345.24,109
36,394.58,98.73,168.26,90
36,310.12,80.03,125.22,129
36,346.83,61.88,388.28,90
36,361.64,54.83,263.71,85
36,351.93,60.61,223.11,90
37,343.97,72.33,331.71,104
37,353.96,65.26,551.71,72
37,312.62,75.98,325.83,109
37,343.97,72.33,331.71,104
37,343.97,72.33,331.71,104
37,343.97,72.33,331.71,104
37,374.15,80.94,125.22,109
37,364.4,89.17,374.76,85
37,326.4,45.57,345.24,109
37,382.76,93.36,378.22,72
37,343.97,72.33,331.71,104
37,353.96,65.26,551.71,72
37,331.57,99.62,286.47,109
37,345.35,82.66,305.87,109
37,364.99,92.51,199.78,109
37,360.78,88.72,533.61,72
37,343.97,72.33,331.71,104
37,346.83,61.88,388.28,90
37,362.62,89.31,325.83,90
37,350.17,87.52,213.5,104
37,343.97,72.33,331.71,104
37,343.97,72.33,331.71,104
37,382.76,93.36,378.22,72
37,346.83,61.88,388.28,90
37,331.57,99.62,286.47,109
37,356.99,73.14,220.67,104
37,343.97,72.33,331.71,104
37,346.83,61.88,388.28,90
37,346.83,61.88,388.28,90
37,346.83,61.88,388.28,90
37,343.97,72.33,331.71,104
37,346.83,61.88,388.28,90
37,382.76,93.36,378.22,72
37,343.97,72.33,331.71,104
37,331.57,99.62,286.47,109
37,374.15,80.94,125.22,109
37,343.97,72.33,331.71,104
37,343.97,72.33,331.71,104
37,364.4,89.17,374.76,85
37,326.4,45.57,345.24,109
37,473.48,154.21,546.59,64
37,333.65,73.07,243.43,120
37,363.48,83.1,345.24,87
37,337.35,51.9,697.36,72
37,331.57,99.62,286.47,109
37,331.57,99.62,286.47,109
37,328.19,44.57,394.16,104
37,362.62,89.31,325.83,90
38,343.97,72.33,331.71,104
38,350.17,87.52,213.5,104
38,369.75,93.63,489.27,72
38,356.99,73.14,220.67,104
38,326.4,45.57,345.24,109
38,326.4,45.57,345.24,109
38,364.4,89.17,374.76,85
38,353.96,65.26,551.71,72
38,364.4,89.17,374.76,85
38,362.62,89.31,325.83,90
38,382.76,93.36,378.22,72
38,346.83,61.88,388.28,90
38,362.62,89.31,325.83,90
38,362.62,89.31,325.83,90
38,353.96,65.26,551.71,72
38,343.97,72.33,331.71,104
38,343.97,72.33,331.71,104
38,326.4,45.57,345.24,109
38,364.4,89.17,374.76,85
38,346.83,61.88,388.28,90
38,342.19,72.38,282.79,109
38,364.4,89.17,374.76,85
38,382.76,93.36,378.22,72
38,343.97,72.33,331.71,104
38,360.78,88.72,533.61,72
38,343.97,72.33,331.71,104
38,364.4,89.17,374.76,85
38,331.57,99.62,286.47,109
38,362.62,89.31,325.83,90
38,364.4,89.17,374.76,85
38,437.01,104.2,168.26,85
38,342.19,72.38,282.79,109
38,362.62,89.31,325.83,90
38,362.62,89.31,325.83,90
38,348.62,60.95,437.2,85
38,343.97,72.33,331.71,104
38,350.17,87.52,213.5,104
38,343.97,72.33,331.71,104
38,360.78,88.72,533.61,72
38,382.76,93.36,378.22,72
38,328.19,44.57,394.16,104
38,335.01,75.6,376.05,104
38,362.62,89.31,325.83,90
38,328.19,44.57,394.16,104
38,364.4,89.17,374.76,85
38,326.4,45.57,345.24,109
38,353.96,65.26,551.71,72
38,350.17,87.52,213.5,104
38,364.4,89.17,374.76,85
38,343.97,72.33,331.71,104
39,369.75,93.63,489.27,72
39,326.4,45.57,345.24,109
39,368.82,101.72,207.62,90
39,328.19,44.57,394.16,104
39,353.96,65.26,551.71,72
39,343.97,72.33,331.71,104
39,343.97,72.33,331.71,104
39,326.4,45.57,345.24,109
39,343.97,72.33,331.71,104
39,391.73,112.72,371.05,72
39,343.97,72.33,331.71,104
39,326.4,45.57,345.24,109
39,343.97,72.33,331.71,104
39,364.4,89.17,374.76,85
39,364.4,89.17,374.76,85
39,343.97,72.33,331.71,104
39,362.62,89.31,325.83,90
39,326.4,45.57,345.24,109
39,343.97,72.33,331.71,104
39,388,87.31,286.47,85
39,350.17,87.52,213.5,104
39,326.4,45.57,345.24,109
39,326.4,45.57,345.24,109
39,368.82,101.72,207.62,90
39,343.97,72.33,331.71,104
39,343.97,72.33,331.71,104
39,329.39,71.93,437.2,97
39,408.36,80.23,397.3,88
39,353.96,65.26,551.71,72
39,343.97,72.33,331.71,104
39,343.97,72.33,331.71,104
39,364.4,89.17,374.76,85
39,393.35,91.52,400.98,72
39,333.53,48.84,508.67,91
39,346.83,61.88,388.28,90
39,326.4,45.57,345.24,109
39,326.4,45.57,345.24,109
39,346.83,61.88,388.28,90
39,333.53,48.84,508.67,91
39,346.83,61.88,388.28,90
39,362.62,89.31,325.83,90
39,362.62,89.31,325.83,90
39,350.17,87.52,213.5,104
39,353.96,65.26,551.71,72
39,326.4,45.57,345.24,109
40,382.46,85.17,323.61,85
40,340.35,78.04,490.57,91
40,364.4,89.17,374.76,85
40,346.83,61.88,388.28,90
40,342.19,72.38,282.79,109
40,384.6,108.25,207.62,90
40,343.97,72.33,331.71,104
40,388,87.31,286.47,85
40,364.4,89.17,374.76,85
40,343.97,72.33,331.71,104
40,374.71,61.99,346.67,88
40,501.88,79.36,461.22,76
40,401.54,108.55,237.67,85
40,383.66,93.39,334.31,72
40,388,87.31,286.47,85
40,326.4,45.57,345.24,109
40,388,87.31,286.47,85
40,333.53,48.84,508.67,91
40,364.4,89.17,374.76,85
40,326.4,45.57,345.24,109
40,343.97,72.33,331.71,104
40,343.97,72.33,331.71,104
40,343.97,72.33,331.71,104
40,343.97,72.33,331.71,104
40,326.4,45.57,345.24,109
40,388,87.31,286.47,85
40,343.97,72.33,331.71,104
40,343.97,72.33,331.71,104
40,343.97,72.33,331.71,104
40,343.97,72.33,331.71,104
40,388,87.31,286.47,85
40,353.96,65.26,551.71,72
40,388,87.31,286.47,85
40,375.94,105.42,371.05,72
40,351.93,60.61,223.11,90
40,339.65,6.38,518.71,85
40,352.37,147.94,1040.17,77
40,364.4,89.17,374.76,85
40,346.83,61.88,388.28,90
40,342.19,72.38,282.79,109
41,329.81,60.94,266.24,101
41,392.95,71.2,483.43,72
41,364.4,89.17,374.76,85
41,364.4,89.17,374.76,85
41,324.7,125.41,1023.06,85
41,364.4,89.17,374.76,85
41,388,87.31,286.47,85
41,346.83,61.88,388.28,90
41,369.56,74.7,301.37,88
41,364.4,89.17,374.76,85
41,364.4,89.17,374.76,85
41,388,87.31,286.47,85
41,388,87.31,286.47,85
41,388,87.31,286.47,85
41,353.02,54.43,260.4,101
41,388,87.31,286.47,85
41,534.45,86.28,372.94,76
41,346.83,61.88,388.28,90
41,501.88,79.36,461.22,76
41,346.83,61.88,388.28,90
41,387.53,56.61,812.52,85
41,388,87.31,286.47,85
41,388,87.31,286.47,85
41,328.19,44.57,394.16,104
41,364.4,89.17,374.76,85
41,384.6,108.25,207.62,90
41,388,87.31,286.47,85
41,388,87.31,286.47,85
41,388,87.31,286.47,85
41,328.19,44.57,394.16,104
41,393.35,91.52,400.98,72
41,501.88,79.36,461.22,76
41,501.88,79.36,461.22,76
41,370.14,57.93,502.79,72
41,315.29,34.38,371.91,107
41,370.14,57.93,502.79,72
41,312.25,34.48,279.77,106
41,374.71,61.99,346.67,88
41,364.4,89.17,374.76,85
42,387.61,68.29,368.92,85
42,312.25,34.48,279.77,106
42,362.62,89.31,325.83,90
42,348.62,60.95,437.2,85
42,348.62,60.95,437.2,85
42,372.6,87.37,286.47,90
42,353.02,54.43,260.4,101
42,387.61,68.29,368.92,85
42,329.81,60.94,266.24,101
42,364.4,89.17,374.76,85
42,346.83,61.88,388.28,90
42,353.02,54.43,260.4,101
42,353.02,54.43,260.4,101
42,348.62,60.95,437.2,85
42,364.4,89.17,374.76,85
42,364.4,89.17,374.76,85
42,353.41,61.6,177.96,101
42,387.61,68.29,368.92,85
42,353.02,54.43,260.4,101
42,353.02,54.43,260.4,101
42,364.4,89.17,374.76,85
42,364.4,89.17,374.76,85
42,314.03,33.4,328.69,101
42,346.83,61.88,388.28,90
42,364.4,89.17,374.76,85
42,346.83,61.88,388.28,90
42,346.83,61.88,388.28,90
42,364.4,89.17,374.76,85
42,364.4,89.17,374.76,85
42,346.83,61.88,388.28,90
42,364.4,89.17,374.76,85
42,348.62,60.95,437.2,85
42,334.2,133.14,1062.76,85
42,386.38,108.36,256.54,85
42,364.4,89.17,374.76,85
42,346.83,61.88,388.28,90
42,378.8,89.82,168.26,90
42,375.7,84.36,272.04,85
43,353.41,61.6,177.96,101
43,329.81,60.94,266.24,101
43,364.4,89.17,374.76,85
43,380.58,89.1,325.83,85
43,383.79,59.03,388.28,85
43,353.02,54.43,260.4,101
43,387.61,68.29,368.92,85
43,353.02,54.43,260.4,101
43,387.61,68.29,368.92,85
43,355.44,85.74,419.1,85
43,334.2,133.14,1062.76,85
43,346.83,61.88,388.28,90
43,348.62,60.95,437.2,85
43,328.03,60.9,217.32,106
43,370.6,101.57,256.54,85
43,348.62,60.95,437.2,85
43,348.62,60.95,437.2,85
43,348.62,60.95,437.2,85
43,348.62,60.95,437.2,85
43,364.4,89.17,374.76,85
43,346.83,61.88,388.28,90
43,348.62,60.95,437.2,85
43,353.02,54.43,260.4,101
43,348.62,60.95,437.2,85
43,364.4,89.17,374.76,85
43,368.66,26.89,410,85
43,387.61,68.29,368.92,85
43,348.62,60.95,437.2,85
43,346.83,61.88,388.28,90
43,353.02,54.43,260.4,101
43,353.02,54.43,260.4,101
43,353.02,54.43,260.4,101
43,353.02,54.43,260.4,101
43,364.4,89.17,374.76,85
43,364.4,89.17,374.76,85
43,364.4,89.17,374.76,85
43,346.83,61.88,388.28,90
43,346.83,61.88,388.28,90
43,364.4,89.17,374.76,85
43,353.02,54.43,260.4,101
43,348.62,60.95,437.2,85
43,348.62,60.95,437.2,85
43,314.03,33.4,328.69,101
43,364.4,89.17,374.76,85
43,334.07,51.35,301.49,101
44,348.62,60.95,437.2,85
44,380.58,89.1,325.83,85
44,387.61,68.29,368.92,85
44,346.83,61.88,388.28,90
44,348.62,60.95,437.2,85
44,380.58,89.1,325.83,85
44,380.58,89.1,325.83,85
44,338.01,59.48,177.96,106
44,348.62,60.95,437.2,85
44,348.62,60.95,437.2,85
44,362.62,89.31,325.83,90
44,348.62,60.95,437.2,85
44,364.4,89.17,374.76,85
44,348.62,60.95,437.2,85
44,348.62,60.95,437.2,85
44,364.4,89.17,374.76,85
44,380.58,89.1,325.83,85
44,348.62,60.95,437.2,85
44,348.62,60.95,437.2,85
44,381.18,88.73,348.92,85
44,332.68,95.76,1147.28,85
44,364.4,89.17,374.76,85
44,348.62,60.95,437.2,85
44,348.62,60.95,437.2,85
44,348.62,60.95,437.2,85
44,348.62,60.95,437.2,85
44,353.41,61.6,177.96,101
44,348.62,60.95,437.2,85
44,387.61,68.29,368.92,85
44,329.81,60.94,266.24,101
44,364.4,89.17,374.76,85
44,345.99,63.11,217.32,101
44,364.4,89.17,374.76,85
